time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170814T141850,2.76,12972,3887780,2.77,141392,6018469
20170814T141850,2.76,19184,3893992,2.77,141392,6018469
20170814T141850,2.76,18349,3893157,2.77,141392,6018469
20170814T141851,2.76,16860,3891668,2.77,141392,6018469
20170814T141852,2.76,16860,3891668,2.77,136030,6013107
20170814T141859,2.76,16860,3891668,2.77,170801,6013107
20170814T141912,2.76,16860,3891668,2.77,162101,6004407
20170814T141932,2.76,16860,3891668,2.77,187101,6029407
20170814T141952,2.76,28914,3963722,2.77,187101,6029407
20170814T142023,2.76,28914,3963722,2.77,186951,6029257
20170814T142025,2.76,28914,3963722,2.77,96738,5939044
20170814T142025,2.76,28914,3963722,2.77,86738,5929044
20170814T142025,2.76,28914,3963722,2.77,79471,5921777
20170814T142025,2.76,28914,3963722,2.77,69471,5911777
20170814T142025,2.76,28914,3963722,2.77,59771,5902077
20170814T142025,2.76,28914,3963722,2.77,25000,5867306
20170814T142025,2.76,28914,3963722,2.78,364704,5842306
20170814T142025,2.77,513049,4476771,2.78,364704,5842306
20170814T142025,2.77,513049,4486771,2.78,355004,5832606
20170814T142025,2.77,497820,4471542,2.78,355004,5832606
20170814T142025,2.77,507903,4479271,2.78,355004,5832606
20170814T142025,2.77,497820,4469188,2.78,355004,5832606
20170814T142025,2.77,497201,4468569,2.78,355004,5832606
20170814T142026,2.77,513140,4484508,2.78,355004,5832606
20170814T142027,2.77,505140,4471131,2.78,355004,5824606
20170814T142029,2.77,505140,4471131,2.78,354754,5824356
20170814T142034,2.77,505140,4520931,2.78,349917,5819519
20170814T142034,2.77,505140,4520931,2.78,281217,5750819
20170814T142034,2.77,505140,4520931,2.78,256217,5725819
20170814T142034,2.77,505140,4520931,2.78,197654,5667256
20170814T142034,2.77,505140,4520931,2.78,215668,5685270
20170814T142034,2.77,505140,4520931,2.78,284368,5753970
20170814T142034,2.77,505140,4520931,2.78,273268,5742870
20170814T142034,2.77,505140,4520931,2.78,266028,5735630
20170814T142037,2.77,530140,4545931,2.78,266028,5735630
20170814T142038,2.77,530140,4545931,2.78,224591,5694193
20170814T142038,2.77,530140,4545931,2.78,220099,5689701
20170814T142038,2.77,530140,4545931,2.78,180099,5649701
20170814T142038,2.77,530140,4545931,2.78,174099,5643701
20170814T142038,2.77,530140,4545931,2.78,166028,5635630
20170814T142042,2.77,530140,4545931,2.78,165778,5635380
20170814T142047,2.77,530140,4507160,2.78,175778,5645380
20170814T142050,2.77,530140,4545931,2.78,148675,5618277
20170814T142050,2.77,530140,4545931,2.78,148625,5618227
20170814T142050,2.77,530140,4545931,2.78,143125,5612727
20170814T142050,2.77,530140,4545931,2.78,128201,5597803
20170814T142050,2.77,530140,4545931,2.78,114714,5584316
20170814T142050,2.77,530140,4545931,2.78,109714,5579316
20170814T142050,2.77,530140,4545931,2.78,96714,5566316
20170814T142050,2.77,530140,4545931,2.78,78700,5548302
20170814T142050,2.77,530140,4545931,2.78,75778,5545380
20170814T142050,2.77,530140,4545931,2.78,80778,5550380
20170814T142050,2.77,530140,4545931,2.78,70778,5540380
20170814T142050,2.77,530140,4545931,2.78,80778,5550380
20170814T142050,2.77,530140,4545931,2.78,85854,5555456
20170814T142050,2.77,530140,4545931,2.78,90930,5560532
20170814T142051,2.77,530140,4545931,2.78,40930,5510532
20170814T142052,2.77,530140,4570931,2.78,25152,5494754
20170814T142052,2.77,530140,4570931,2.78,20152,5489754
20170814T142052,2.77,530140,4570931,2.78,10152,5479754
20170814T142052,2.77,530140,4570931,2.78,5076,5474678
20170814T142052,2.77,530140,4570931,2.78,2330,5471932
20170814T142052,2.77,530140,4570931,2.78,71030,5540632
20170814T142052,2.77,530140,4570931,2.78,68700,5538302
20170814T142052,2.77,530140,4570931,2.78,59030,5528632
20170814T142052,2.77,530140,4570931,2.78,85716,5555318
20170814T142053,2.77,530140,4570931,2.78,70716,5540318
20170814T142055,2.77,530140,4570931,2.78,70466,5540068
20170814T142058,2.77,530140,4570931,2.78,69966,5539568
20170814T142100,2.77,530140,4570931,2.78,43280,5562882
20170814T142100,2.77,530140,4570931,2.78,29062,5548664
20170814T142100,2.77,530140,4570931,2.78,21583,5541185
20170814T142100,2.77,530140,4570931,2.78,16507,5536109
20170814T142101,2.77,530140,4570931,2.79,452071,5519602
20170814T142101,2.78,26057,4596988,2.79,452071,5519602
20170814T142101,2.78,26057,4606688,2.79,451771,5519302
20170814T142104,2.78,26057,4612889,2.79,441771,5519002
20170814T142111,2.78,55345,4610037,2.79,441771,5519002
20170814T142124,2.78,155345,4710037,2.79,441771,5519002
20170814T142126,2.78,165345,4720037,2.79,441771,5519002
20170814T142126,2.78,174845,4729537,2.79,441771,5519002
20170814T142126,2.78,165345,4720037,2.79,441771,5519002
20170814T142131,2.78,65345,4620037,2.79,441771,5519002
20170814T142136,2.78,155345,4710037,2.79,441771,5519002
20170814T142138,2.78,165345,4720037,2.79,441771,5519002
20170814T142150,2.78,172128,4725820,2.79,441771,5508502
20170814T142150,2.78,183611,4725820,2.79,441771,5508502
20170814T142151,2.78,172128,4714337,2.79,441771,5508502
20170814T142151,2.78,172128,4714337,2.79,430288,5497019
20170814T142218,2.78,172028,4764237,2.79,430288,5897019
20170814T142218,2.78,171928,4764137,2.79,430288,5897019
20170814T142226,2.78,171928,4764137,2.79,448355,5915086
20170814T142226,2.78,171928,4764137,2.79,457155,5923886
20170814T142245,2.78,171928,4764387,2.79,466855,5933586
20170814T142250,2.78,171828,4764287,2.79,466855,5948510
20170814T142251,2.78,171728,4764187,2.79,466855,5948510
20170814T142251,2.78,171628,4764087,2.79,466855,5948510
20170814T142252,2.78,171628,4764087,2.79,485036,5948510
20170814T142312,2.78,171628,4764087,2.79,486036,5549510
20170814T142321,2.78,171628,4764087,2.79,480286,5543760
20170814T142334,2.78,187628,4780087,2.79,480286,5543760
20170814T142337,2.78,187628,4780087,2.79,455286,5543760
20170814T142342,2.78,237628,4830087,2.79,455286,5543760
20170814T142342,2.78,246828,4839287,2.79,455286,5543760
20170814T142342,2.78,246828,4839287,2.79,445586,5534060
20170814T142342,2.78,237628,4830087,2.79,445586,5534060
20170814T142351,2.78,237628,4842027,2.79,433586,5522060
20170814T142351,2.78,237628,4842027,2.79,383586,5472060
20170814T142351,2.78,237628,4842027,2.79,379244,5467718
20170814T142351,2.78,237628,4842027,2.79,356931,5445405
20170814T142351,2.78,237628,4842027,2.79,348131,5436605
20170814T142356,2.78,237628,4827027,2.79,270444,5358918
20170814T142356,2.78,237628,4827027,2.79,267003,5355477
20170814T142356,2.78,237628,4827027,2.79,263131,5351605
20170814T142356,2.78,237628,4827027,2.79,268207,5356681
20170814T142358,2.78,237628,4827027,2.79,172079,5260553
20170814T142358,2.78,237628,4827027,2.79,147079,5235553
20170814T142358,2.78,237628,4827027,2.79,131168,5219642
20170814T142358,2.78,237628,4827027,2.79,121090,5209564
20170814T142358,2.78,237628,4827027,2.79,116090,5204564
20170814T142358,2.78,237628,4827027,2.79,98090,5186564
20170814T142358,2.78,237628,4827027,2.79,91090,5179564
20170814T142358,2.78,237628,4827027,2.79,68207,5156681
20170814T142359,2.78,237628,4827027,2.79,67207,5155681
20170814T142359,2.78,237628,4827027,2.79,41324,5129798
20170814T142359,2.78,237628,4827027,2.79,23257,5111731
20170814T142359,2.78,237628,4827027,2.79,8207,5096681
20170814T142400,2.78,237628,4827027,2.79,3131,5091605
20170814T142400,2.78,237628,4827027,2.8,1111737,5088474
20170814T142400,2.78,247328,4836727,2.8,1111737,5088474
20170814T142400,2.79,149874,4986601,2.8,1111737,5088474
20170814T142400,2.79,149874,4986601,2.8,1102037,5078774
20170814T142400,2.79,149874,4979818,2.8,1302037,5334163
20170814T142400,2.79,149874,4979818,2.8,1310037,5342163
20170814T142400,2.79,149874,4979818,2.8,1319737,5351863
20170814T142419,2.79,169874,5074818,2.8,1319737,5351863
20170814T142420,2.79,169874,5058818,2.8,1303737,5335863
20170814T142433,2.79,20000,4908944,2.8,1303737,5735863
20170814T142433,2.78,299545,4888944,2.8,1303737,5735863
20170814T142433,2.78,299545,4888944,2.79,13352,5749215
20170814T142433,2.78,299545,4888944,2.79,23352,5759215
20170814T142433,2.78,289845,4879244,2.79,23352,5759215
20170814T142433,2.78,289845,4879244,2.79,10000,5690474
20170814T142433,2.78,289845,4879244,2.8,1303737,5680474
20170814T142433,2.79,27377,4906621,2.8,1303737,5680474
20170814T142433,2.78,289845,4879244,2.8,1303737,5680474
20170814T142433,2.79,11537,4890781,2.8,1303737,5680474
20170814T142433,2.79,11537,4890781,2.8,1316775,5748634
20170814T142433,2.79,11537,4890781,2.8,1303737,5735596
20170814T142441,2.78,406347,5135746,2.8,1303737,5735596
20170814T142441,2.78,406347,5135746,2.79,13463,5749059
20170814T142441,2.78,396647,5126046,2.79,13463,5749059
20170814T142458,2.78,396647,5005731,2.79,22926,5713400
20170814T142510,2.78,396647,5005731,2.79,19926,5710400
20170814T142511,2.78,396647,5005731,2.79,36510,5726984
20170814T142511,2.78,396647,5005731,2.79,26047,5716521
20170814T142511,2.78,396647,5005731,2.79,16584,5707058
20170814T142511,2.78,396647,5005731,2.79,4610,5695084
20170814T142515,2.78,396647,5005731,2.79,3810,5694284
20170814T142521,2.78,396647,5005731,2.8,1303737,5690474
20170814T142521,2.79,15190,5020921,2.8,1303737,5690474
20170814T142521,2.79,15190,5030621,2.8,1317091,5759142
20170814T142521,2.79,15190,5030621,2.8,1303737,5745788
20170814T142528,2.79,35190,5050621,2.8,1303737,5795788
20170814T142528,2.79,68190,5048621,2.8,1303737,5795788
20170814T142528,2.79,78190,5058621,2.8,1303737,5795788
20170814T142528,2.79,91890,5072321,2.8,1303737,5795788
20170814T142528,2.79,78190,5058621,2.8,1303737,5795788
20170814T142547,2.79,88190,5045221,2.8,1303737,5793788
20170814T142559,2.79,88190,5062045,2.8,1333737,5833988
20170814T142602,2.79,78190,4952045,2.8,1333737,5833988
20170814T142602,2.79,68190,4942045,2.8,1333737,5833988
20170814T142608,2.79,68190,4942045,2.8,1351505,5851756
20170814T142608,2.79,53000,4926855,2.8,1351505,5851756
20170814T142608,2.79,43000,4916855,2.8,1351505,5851756
20170814T142608,2.79,10000,4883855,2.8,1351505,5851756
20170814T142608,2.78,306347,4873855,2.8,1351505,5851756
20170814T142608,2.78,306347,4873855,2.79,11810,5863566
20170814T142608,2.78,306347,4873855,2.79,12281,5864037
20170814T142608,2.78,296647,4864155,2.79,12281,5864037
20170814T142608,2.78,289845,4857353,2.79,12281,5864037
20170814T142608,2.78,289845,4857353,2.79,471,5852227
20170814T142608,2.78,289845,4857353,2.79,95,5851851
20170814T142608,2.78,289845,4857353,2.8,1351505,5807461
20170814T142608,2.78,289845,4857353,2.8,1367837,5812774
20170814T142609,2.78,289845,4857353,2.8,1350069,5795006
20170814T142609,2.78,289845,4857353,2.79,17768,5868556
20170814T142609,2.78,289845,4857353,2.79,32049,5810723
20170814T142609,2.78,289845,4857353,2.79,32034,5810708
20170814T142609,2.78,289845,4857353,2.79,32049,5810723
20170814T142614,2.78,339845,4888353,2.79,32049,5810723
20170814T142614,2.78,351745,4900253,2.79,32049,5810723
20170814T142614,2.78,351745,4900253,2.79,94545,5873219
20170814T142636,2.78,339845,4888353,2.79,94545,5913219
20170814T142650,2.78,349845,4900001,2.79,94545,5913219
20170814T142759,2.78,349845,4900001,2.79,92545,5911219
20170814T142838,2.78,299845,4868519,2.79,92545,5941219
20170814T142853,2.78,322845,4891519,2.79,92545,5941219
20170814T142857,2.78,299845,4868519,2.79,92545,5941219
20170814T142857,2.78,299845,4868519,2.79,80264,5928938
20170814T142857,2.78,299845,4868519,2.79,17768,5866442
20170814T142857,2.78,299845,4868519,2.8,1333737,5848674
20170814T142857,2.79,7455,4875974,2.8,1333737,5848674
20170814T142857,2.79,7455,4875974,2.8,1324037,5838974
20170814T142857,2.78,299845,4868519,2.8,1324037,5838974
20170814T142857,2.78,299845,4868519,2.79,14973,5853947
20170814T142857,2.78,309545,4878219,2.79,14973,5853947
20170814T142857,2.78,299845,4868519,2.79,14973,5853947
20170814T142859,2.78,299845,4868519,2.79,24879,5866053
20170814T142901,2.78,299845,4868519,2.79,9906,5851080
20170814T142901,2.78,299845,4868519,2.8,1326237,5841174
20170814T142901,2.78,309545,4878219,2.8,1326237,5841174
20170814T142901,2.78,309545,4878219,2.8,1336477,5906627
20170814T142902,2.79,20000,4898219,2.8,1336477,5906627
20170814T142902,2.79,20000,4898219,2.8,1326237,5896387
20170814T142911,2.79,20000,4898219,2.8,1311237,5881387
20170814T142911,2.79,20000,4898219,2.8,1308737,5878887
20170814T142911,2.79,20000,4898219,2.8,1176237,5746387
20170814T142911,2.79,30000,4908219,2.8,1176237,5746387
20170814T142911,2.79,30000,4908219,2.8,1174037,5744187
20170814T142929,2.79,10000,4895963,2.8,1174037,5744187
20170814T142946,2.79,10000,4895963,2.8,1193529,5763679
20170814T142946,2.78,317289,4885963,2.8,1193529,5763679
20170814T142946,2.78,317289,4885963,2.8,1193739,5763889
20170814T142946,2.78,317289,4885963,2.8,1210919,5781069
20170814T142947,2.78,317289,4885963,2.8,1207919,5781069
20170814T142954,2.78,317289,4885963,2.8,1202619,5775769
20170814T142954,2.78,317289,4885963,2.8,1177919,5751069
20170814T142954,2.79,10000,4895963,2.8,1177919,5751069
20170814T142954,2.79,10000,4895963,2.8,1177709,5750859
20170814T143001,2.79,10000,4895963,2.8,1177376,5750526
20170814T143001,2.79,10000,4895963,2.8,1172376,5745526
20170814T143001,2.79,10000,4895963,2.8,1157709,5730859
20170814T143001,2.79,10000,4895963,2.8,1162709,5735859
20170814T143006,2.79,10000,4945963,2.8,1185147,5758297
20170814T143006,2.79,10000,4945963,2.8,1185357,5758507
20170814T143026,2.79,10000,4928476,2.8,1135915,5759065
20170814T143028,2.79,10000,4928476,2.8,1135415,5758565
20170814T143030,2.79,60000,4978476,2.8,1135415,5758565
20170814T143046,2.79,67776,4978508,2.8,1135415,5758565
20170814T143056,2.79,67776,4978508,2.8,1115923,5739073
20170814T143056,2.79,67776,4978508,2.8,1088290,5711440
20170814T143056,2.79,67776,4978508,2.8,1087890,5711040
20170814T143056,2.79,67776,4978508,2.8,1087490,5710640
20170814T143056,2.79,67776,4978508,2.8,1083870,5707020
20170814T143056,2.79,67776,4978508,2.8,1069070,5692220
20170814T143056,2.79,67776,4978508,2.8,1066554,5689704
20170814T143056,2.79,67776,4978508,2.8,1064554,5687704
20170814T143056,2.79,67776,4978508,2.8,1064254,5687404
20170814T143056,2.79,67776,4978508,2.8,1064154,5687304
20170814T143056,2.79,67776,4978508,2.8,1040930,5664080
20170814T143056,2.79,67776,4978508,2.8,1040230,5663380
20170814T143056,2.79,67776,4978508,2.8,990230,5613380
20170814T143056,2.79,67776,4978508,2.8,987230,5610380
20170814T143056,2.79,67776,4978508,2.8,886560,5509710
20170814T143056,2.79,67776,4978508,2.8,885415,5508565
20170814T143056,2.79,67776,4978508,2.8,885205,5508355
20170814T143056,2.79,67776,4978508,2.8,877205,5500355
20170814T143056,2.79,67776,4978508,2.8,882281,5505431
20170814T143103,2.79,67776,4978508,2.8,879781,5502931
20170814T143107,2.79,117776,5028508,2.8,879781,5502931
20170814T143107,2.79,130876,5041608,2.8,879781,5502931
20170814T143107,2.79,117776,5028508,2.8,879781,5502931
20170814T143111,2.79,192776,5103508,2.8,879781,5502931
20170814T143117,2.79,192776,5103508,2.8,845061,5468211
20170814T143141,2.79,192776,5123508,2.8,833434,5526024
20170814T143141,2.79,192776,5123508,2.8,820186,5512776
20170814T143150,2.79,192776,5123508,2.8,819936,5547297
20170814T143156,2.79,192776,5123508,2.8,569936,5297297
20170814T143157,2.79,182776,5113508,2.8,569936,5297297
20170814T143157,2.79,178383,5109115,2.8,569936,5297297
20170814T143200,2.79,278383,5209115,2.8,569936,5297297
20170814T143202,2.79,278383,5209115,2.8,489936,5217297
20170814T143202,2.79,278383,5209115,2.8,485436,5212797
20170814T143202,2.79,278383,5209115,2.8,483436,5210797
20170814T143202,2.79,278383,5209115,2.8,483011,5210372
20170814T143202,2.79,278383,5209115,2.8,482586,5209947
20170814T143202,2.79,278383,5209115,2.8,394125,5121486
20170814T143202,2.79,278383,5209115,2.8,389936,5117297
20170814T143203,2.79,278383,5209115,2.8,383725,5111086
20170814T143203,2.79,278383,5209115,2.8,381040,5108401
20170814T143203,2.79,278383,5209115,2.8,373640,5101001
20170814T143203,2.79,278383,5209115,2.8,360716,5088077
20170814T143203,2.79,278383,5209115,2.8,355716,5083077
20170814T143203,2.79,278383,5209115,2.8,340792,5068153
20170814T143203,2.79,278383,5209115,2.8,289936,5017297
20170814T143203,2.79,278383,5209115,2.8,294936,5022297
20170814T143203,2.79,278383,5209115,2.8,300012,5027373
20170814T143203,2.79,278383,5209115,2.8,305088,5032449
20170814T143203,2.79,278383,5209115,2.8,230088,4957449
20170814T143203,2.79,278383,5209115,2.8,155944,4883305
20170814T143204,2.79,278383,5209115,2.8,125944,4853305
20170814T143204,2.79,278383,5209115,2.8,120944,4848305
20170814T143204,2.79,278383,5209115,2.8,103764,4831125
20170814T143204,2.79,278383,5209115,2.8,98764,4826125
20170814T143204,2.79,278383,5209115,2.8,25944,4753305
20170814T143204,2.79,278383,5209115,2.8,30944,4758305
20170814T143204,2.79,289483,5220215,2.8,30944,4758305
20170814T143204,2.79,289483,5220215,2.8,20228,4747589
20170814T143205,2.79,289483,5220215,2.8,15152,4842513
20170814T143205,2.79,289483,5220215,2.8,10076,4837437
20170814T143205,2.79,289483,5220215,2.8,5000,4832361
20170814T143205,2.79,289483,5220215,2.81,296107,4827361
20170814T143205,2.79,289483,5220215,2.8,5000,4832361
20170814T143205,2.79,289483,5220215,2.81,296107,4827361
20170814T143205,2.79,289483,5220215,2.8,5000,4832361
20170814T143205,2.79,289483,5220215,2.81,296107,4827361
20170814T143205,2.79,289483,5220215,2.8,5000,4832361
20170814T143205,2.79,289483,5206902,2.8,20863,4856324
20170814T143205,2.79,289483,5168131,2.8,17863,4853324
20170814T143206,2.79,289483,5158131,2.8,2000,4837461
20170814T143207,2.79,289483,5158131,2.81,296107,4835461
20170814T143207,2.79,289483,5158131,2.81,291031,4830385
20170814T143207,2.79,289483,5158131,2.81,253760,4793114
20170814T143207,2.79,289483,5158131,2.81,251760,4791114
20170814T143207,2.79,289483,5158131,2.81,246848,4786202
20170814T143207,2.79,289483,5158131,2.81,243498,4782852
20170814T143207,2.79,289483,5158131,2.81,241168,4780522
20170814T143207,2.79,289483,5158131,2.81,216168,4755522
20170814T143207,2.79,289483,5158131,2.81,206168,4745522
20170814T143207,2.79,289483,5158131,2.81,196168,4735522
20170814T143207,2.79,289483,5158131,2.81,186168,4725522
20170814T143207,2.79,289483,5158131,2.81,120200,4659554
20170814T143207,2.79,289483,5158131,2.81,117807,4657161
20170814T143207,2.8,10000,5168131,2.81,117807,4657161
20170814T143207,2.8,10000,5168131,2.81,107607,4646961
20170814T143207,2.8,10000,5168131,2.81,117607,4656961
20170814T143207,2.8,10000,5168131,2.81,131807,4671161
20170814T143207,2.8,10000,5168131,2.81,147036,4686390
20170814T143207,2.8,10000,5168131,2.81,170992,4710346
20170814T143207,2.79,289483,5158131,2.81,170992,4710346
20170814T143208,2.79,289483,5158131,2.81,163385,4702739
20170814T143208,2.79,289483,5158131,2.81,110992,4650346
20170814T143208,2.8,10000,5168131,2.81,110992,4650346
20170814T143208,2.8,10000,5168131,2.81,96792,4636146
20170814T143208,2.8,10000,5168131,2.81,93802,4633156
20170814T143208,2.8,11121,5169252,2.81,93802,4633156
20170814T143209,2.8,111121,5269252,2.81,93802,4633156
20170814T143210,2.8,113621,5271752,2.81,93802,4633156
20170814T143210,2.8,124321,5282452,2.81,93802,4633156
20170814T143210,2.8,113621,5271752,2.81,93802,4633156
20170814T143210,2.8,138621,5296752,2.81,93802,4633156
20170814T143213,2.8,138621,5296752,2.81,93787,4633141
20170814T143215,2.8,138621,5296752,2.81,92287,4631641
20170814T143223,2.8,138621,5296752,2.81,96680,4706034
20170814T143241,2.8,138621,5291752,2.81,95880,4605234
20170814T143242,2.8,128621,5281752,2.81,95880,4605234
20170814T143242,2.8,127500,5280631,2.81,95880,4605234
20170814T143242,2.8,115721,5268852,2.81,95880,4605234
20170814T143244,2.8,115721,5268852,2.81,95630,4604984
20170814T143244,2.8,122613,5275744,2.81,95630,4604984
20170814T143246,2.8,122613,5275744,2.81,95580,4604934
20170814T143256,2.8,130062,5275417,2.81,95580,4637934
20170814T143259,2.8,130062,5275417,2.81,70580,4612934
20170814T143302,2.8,130062,5275417,2.81,69980,4612334
20170814T143309,2.8,41841,5187196,2.81,69980,4612334
20170814T143309,2.8,39341,5184696,2.81,69980,4612334
20170814T143309,2.8,30062,5175417,2.81,69980,4612334
20170814T143309,2.8,23170,5168525,2.81,69980,4612334
20170814T143310,2.8,48170,5193525,2.81,69980,4612334
20170814T143312,2.8,48170,5193525,2.81,94980,4637334
20170814T143329,2.8,53170,5198525,2.81,94980,4637334
20170814T143329,2.8,60062,5205417,2.81,94980,4637334
20170814T143336,2.8,60062,5230417,2.81,126980,4637334
20170814T143336,2.8,60062,5230417,2.81,136580,4646934
20170814T143344,2.8,60062,5180417,2.81,136555,4646909
20170814T143344,2.8,60062,5180417,2.81,126955,4637309
20170814T143346,2.8,60062,5180417,2.81,145230,4655584
20170814T143357,2.8,85062,5205417,2.81,145230,4655584
20170814T143357,2.8,95962,5216317,2.81,145230,4655584
20170814T143357,2.8,85062,5205417,2.81,145230,4655584
20170814T143359,2.8,85062,5176129,2.81,142230,4652584
20170814T143401,2.8,71511,5162578,2.81,142230,4652584
20170814T143403,2.8,71511,5162578,2.81,141980,4652334
20170814T143404,2.8,74511,5165578,2.81,141980,4652334
20170814T143421,2.8,79325,5392927,2.81,141980,4652334
20170814T143423,2.8,79325,5392927,2.81,125863,4636217
20170814T143423,2.8,79325,5392927,2.81,120980,4631334
20170814T143424,2.8,79325,5542927,2.81,115863,4626217
20170814T143424,2.8,79325,5542927,2.81,103624,4613978
20170814T143424,2.8,79325,5542927,2.81,79668,4590022
20170814T143424,2.8,79325,5542927,2.81,75275,4585629
20170814T143424,2.8,79325,5542927,2.81,60980,4571334
20170814T143424,2.8,79325,5542927,2.81,66056,4576410
20170814T143424,2.8,79325,5542927,2.81,76056,4586410
20170814T143426,2.8,82325,5545927,2.81,76056,4586410
20170814T143427,2.8,82325,5545927,2.81,73056,4618181
20170814T143428,2.8,92967,5556569,2.81,73056,4618181
20170814T143428,2.8,103767,5567369,2.81,73056,4618181
20170814T143428,2.8,92967,5556569,2.81,73056,4618181
20170814T143429,2.8,117967,5581569,2.81,73056,4618181
20170814T143430,2.8,117967,5581569,2.81,72996,4418121
20170814T143430,2.8,117967,5581569,2.81,65351,4410476
20170814T143430,2.8,117967,5581569,2.81,33351,4378476
20170814T143430,2.8,117967,5581569,2.81,15076,4360201
20170814T143430,2.8,117967,5581569,2.81,12996,4358121
20170814T143430,2.8,117967,5581569,2.81,2996,4348121
20170814T143431,2.8,117967,5571569,2.82,458039,4345125
20170814T143431,2.81,17004,5588573,2.82,458039,4345125
20170814T143431,2.81,27004,5598593,2.82,458039,4345125
20170814T143433,2.81,27004,5598593,2.82,457789,4344875
20170814T143444,2.81,27004,5693779,2.82,457764,4344850
20170814T143444,2.81,37004,5703779,2.82,457764,4344850
20170814T143445,2.81,20000,5686775,2.82,457764,4344850
20170814T143445,2.81,10000,5676775,2.82,457764,4344850
20170814T143446,2.81,10000,5676775,2.82,457749,4344835
20170814T143449,2.81,10000,5701775,2.82,457499,4344585
20170814T143455,2.81,15000,5706775,2.82,457499,4344585
20170814T143456,2.81,15000,5706775,2.82,452499,4339585
20170814T143457,2.81,10000,5701775,2.82,452499,4339585
20170814T143457,2.81,10000,5701775,2.82,437499,4324585
20170814T143457,2.81,10000,5701775,2.82,436724,4323810
20170814T143457,2.81,10000,5701775,2.82,432499,4319585
20170814T143457,2.81,20000,5711775,2.82,432499,4319585
20170814T143459,2.81,23000,5714775,2.82,432499,4319585
20170814T143500,2.81,23000,5714775,2.82,363059,4259845
20170814T143504,2.81,23000,5732029,2.82,362999,4334225
20170814T143508,2.81,23000,5732029,2.82,382999,4354225
20170814T143508,2.81,23000,5732029,2.82,391499,4362725
20170814T143516,2.81,23000,5732029,2.82,381499,4352725
20170814T143516,2.81,23000,5732029,2.82,371499,4342725
20170814T143522,2.81,13000,5722029,2.82,371499,4342725
20170814T143522,2.81,7639,5716668,2.82,371499,4342725
20170814T143522,2.81,3000,5712029,2.82,371499,4342725
20170814T143525,2.81,3000,5707029,2.82,371449,4342675
20170814T143525,2.81,7639,5711668,2.82,371449,4342675
20170814T143529,2.81,8639,5712668,2.82,371449,4342675
20170814T143529,2.81,8639,5712668,2.82,370449,4341675
20170814T143530,2.81,5639,5709668,2.82,370449,4341675
20170814T143530,2.81,1000,5705029,2.82,370449,4341675
20170814T143530,2.8,238173,5704029,2.82,370449,4341675
20170814T143530,2.8,238173,5704029,2.81,16361,4358036
20170814T143530,2.8,238153,5704009,2.81,16361,4358036
20170814T143530,2.8,230704,5696560,2.81,16361,4358036
20170814T143530,2.8,230704,5696560,2.81,3483,4345158
20170814T143530,2.8,230704,5696560,2.81,15895,4357570
20170814T143531,2.8,230704,5846560,2.81,12412,4354087
20170814T143531,2.8,230704,5846560,2.82,370449,4341675
20170814T143531,2.8,230704,5846560,2.82,366344,4337570
20170814T143531,2.8,230724,5846580,2.82,366344,4337570
20170814T143531,2.8,239724,5855580,2.82,366344,4337570
20170814T143531,2.8,239724,5855580,2.81,5076,4342646
20170814T143531,2.8,239704,5855560,2.81,5076,4342646
20170814T143531,2.8,239704,5855560,2.82,366344,4337570
20170814T143532,2.81,20000,5875560,2.82,366344,4337570
20170814T143533,2.81,20000,5875580,2.82,366294,4337520
20170814T143536,2.81,20000,6025580,2.82,376294,4347520
20170814T143537,2.81,47170,6052750,2.82,376294,4347520
20170814T143544,2.81,147170,6052750,2.82,376294,4347520
20170814T143547,2.81,127170,6032750,2.82,376294,4342520
20170814T143547,2.81,100000,6005580,2.82,376294,4342520
20170814T143547,2.8,389724,5905580,2.82,376294,4342520
20170814T143547,2.8,389724,5905580,2.81,5000,4347520
20170814T143547,2.8,389724,5905580,2.81,15000,4357520
20170814T143547,2.8,389704,5905560,2.81,15000,4357520
20170814T143547,2.8,389704,5905560,2.81,24883,4367403
20170814T143549,2.8,389704,5905560,2.81,19883,4362403
20170814T143549,2.8,394518,5910374,2.81,19883,4362403
20170814T143551,2.8,394518,5910374,2.81,9883,4352403
20170814T143551,2.8,394518,5910374,2.82,376294,4342520
20170814T143551,2.8,394538,5910394,2.82,376294,4342520
20170814T143551,2.81,23817,5934211,2.82,376294,4342520
20170814T143552,2.81,23817,5934211,2.82,386152,4352378
20170814T143552,2.81,23817,5934211,2.82,376294,4342520
20170814T143552,2.8,394538,5910394,2.82,376294,4342520
20170814T143554,2.8,394538,5910394,2.82,384867,4351093
20170814T143554,2.8,394538,5910394,2.82,384842,4351068
20170814T143555,2.8,394538,5910394,2.82,411025,4377251
20170814T143556,2.8,394538,5891126,2.82,405125,4421351
20170814T143556,2.8,394538,5891126,2.82,391757,4407983
20170814T143557,2.8,419538,5916126,2.82,391757,4407983
20170814T143602,2.81,2600,5918726,2.82,391757,4362461
20170814T143602,2.81,2600,5918726,2.82,383184,4353888
20170814T143604,2.81,2600,5918726,2.82,283184,4253888
20170814T143605,2.81,28157,5918726,2.82,283184,4253888
20170814T143605,2.81,38157,5928726,2.82,283184,4253888
20170814T143605,2.81,38157,5928726,2.82,275084,4245788
20170814T143605,2.81,38157,5928726,2.82,285084,4255788
